offer_id	organization_id	discount	recommended_revenue	recommended_pid	recommended_pid_name	physical_channel	published_revenue	new_potential_revenue	shipments	wps	product_cluster	industry_code	contactrole	reason_for_lead	lead_source_type	primary_competitor
CL_O_115522194282	DHL CL	24.99882612574541	10.129058823529412	NULL	TDE_25%	NULL	12.7782	17.1	1	10.0	TDExport	ENGMCSEQ	NULL	NULL	Manual	Other
CL_O_114491242970	DHL CL	34.99207606973059	5.581852941176471	NULL	TDI_FTB1801	NULL	7.572	13.6392	1	1.0	TDImport	CSMRCSDU	NULL	NULL	Manual	NULL
CL_O_115671494956	DHL CL	35.00012659189305	16.4535	NULL	TDI_35%	NULL	23.6982	21.0	1	15.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	NULL
CL_O_115617841868	DHL CL	25.00084211944622	12.712676470588237	NULL	TDI_33%	NULL	17.8122	30.0	1	10.0	TDImport	ENGMCSEQ	NULL	New Customer - New Business	Manual	NULL
CL_O_113431968307	DHL CL	32.999961827690186	10.10964705882353	NULL	TDI_33%	NULL	15.7182	12.0	1	5.0	TDImport	ENGYPWUT	NULL	New Customer - New Business	External Database	Other
CL_O_113611673903	DHL CL	34.981497937583725	28.399764705882355	NULL	TDI_FTB1802	NULL	45.2382	63.0	1	20.0	TDImport	LSHEHCDB	NULL	New Customer - New Business	External Database	Other
CL_O_115526113182	DHL CL	40.00000000000001	39.646235294117645	NULL	TDI_40%	NULL	62.52	39.0	2	25.0	TDImport	ENGMMINE	NULL	NULL	Manual	Freight Forwarder
CL_O_115608886664	DHL CL	41.00111631470826	57.2064705882353	NULL	TDI_41%	NULL	90.8346	63.0	9	10.0	TDImport	PROFCLPS	Influencer	Cash Customer	CSV	NULL
CL_O_114430414158	DHL CL	20.000751766651632	11.87964705882353	NULL	TDE_27%	NULL	15.9624	NULL	1	10.0	TDExport	ENGMINDE	Influencer	Cash Customer	CSV	UPS
CL_O_113260515264	DHL CL	34.999087350680426	19.22126470588235	NULL	TDI_35%	NULL	29.5842	19.2	1	20.0	TDImport	TECHETCO	Influencer	Cash Customer	CSV	NULL
CL_O_113247670880	DHL CL	28.006763897696047	2.0966470588235295	NULL	TDE_FTB1801	NULL	2.8386	2.8386	1	0.5	TDExport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_115589791411	DHL CL	33.00097685855762	12.696176470588235	NULL	TDI_33%	NULL	17.8122	15.0	1	10.0	TDImport	OTHROTHR	Decision Maker	Cash Customer	CSV	NULL
CL_O_113260959009	DHL CL	28.003206474023756	11.311411764705882	NULL	TDI_FTB1801	NULL	15.7182	18.0	1	5.0	TDImport	PROFCLPS	Influencer	Cash Customer	CSV	NULL
CL_O_114458416028	DHL CL	45.007625168119475	65.12461764705883	NULL	TDI_FTB1803	NULL	106.6206	54.0	28	0.5	TDImport	CHEMCHPD	NULL	New Customer - New Business	External Database	NULL
CL_O_113429937279	DHL CL	27.9962275101567	5.716588235294118	NULL	TDI_FTB1801	NULL	8.2704	5.94	1	2.0	TDImport	OTHROTHR	NULL	New Customer - New Business	External Database	Chile Express
CL_O_114448406540	DHL CL	28.006612481058	3.192264705882353	NULL	TDE_FTB1801	NULL	4.3554	4.3554	1	0.5	TDExport	PROFLOGS	Influencer	Cash Customer	CSV	NULL
CL_O_114457197856	DHL CL	40.0328553755045	36.12229411764706	NULL	TDI_FTB1803	NULL	59.1684	24.0	2	20.0	TDImport	CSMRMDEN	Influencer	Cash Customer	CSV	NULL
CL_O_115579983487	DHL CL	19.996743201433006	6.767911764705882	NULL	TDE_14%	NULL	7.3692	16.2	1	3.0	TDExport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_115580051371	DHL CL	34.98492193762645	32.73829411764706	NULL	TDI_FTB1802	NULL	47.1546	42.0	3	5.0	TDImport	FASHCOSM	NULL	NULL	Manual	FedEx
CL_O_114448173215	DHL CL	28.006763897696047	2.0805	NULL	TDE_FTB1801	NULL	2.8386	2.8386	1	0.5	TDExport	LSHEHCDB	Influencer	Cash Customer	CSV	NULL
CL_O_113343014976	DHL CL	39.98434950992745	53.682	NULL	TDI_FTB1803	NULL	90.4764	96.0	2	20.0	TDImport	CSMRCSDU	Influencer	Campaign	Liveball	NULL
CL_O_113227969465	DHL CL	37.99804133807535	29.496705882352938	NULL	TDI_38%	NULL	46.5624	28.86	4	3.0	TDImport	FASHFASH	Influencer	New Customer - New Business	ISL	NULL
CL_O_113227991865	DHL CL	33.000699747482415	13.500176470588237	NULL	TDI_33%	NULL	19.7214	13.2	1	7.0	TDImport	OTHROTHR	Influencer	Cash Customer	CSV	NULL
CL_O_113261877377	DHL CL	39.99312898423483	37.71070588235294	NULL	TDI_FTB1803	NULL	62.8728	72.0	4	5.0	TDImport	RETLSPRT	Influencer	Campaign	Liveball	NULL
CL_O_113600960487	DHL CL	27.990235964198533	1.5225	NULL	TDE_FTB1801	NULL	2.2122	2.6688	1	0.5	TDExport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_115558719141	DHL CL	34.979395124676955	13.166294117647059	NULL	TDE_FTB1801	NULL	17.1804	24.0	2	5.0	TDExport	OTHROTHR	NULL	Website	CSV	NULL
CL_O_115607766586	DHL CL	28.0037546933667	4.421205882352941	NULL	TDE_FTB1801	NULL	5.7528	6.0	1	0.5	TDExport	PSECNGOS	Approver	Cash Customer	CSV	NULL
CL_O_114302699043	DHL CL	24.998253824125158	6.601058823529412	NULL	TDE_25%	NULL	8.5902	6.42	1	5.0	TDExport	ENGMINDE	Influencer	Cash Customer	CSV	NULL
CL_O_113568108513	DHL CL	32.999961827690186	10.063500000000001	NULL	TDI_33%	NULL	15.7182	10.8	1	5.0	TDImport	RETLSPRT	NULL	New Customer - New Business	External Database	OTHER
CL_O_113568414207	DHL CL	33.00198807157058	11.593235294117646	NULL	TDI_33%	NULL	18.108	27.0	2	10.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	NULL
CL_O_115606139181	DHL CL	60.0	169.48235294117646	NULL	TDI_57%	NULL	369.24	240.0	10	30.0	TDImport	TECHCOMP	NULL	NULL	Manual	FedEx
CL_O_113567855150	DHL CL	30.99863062331997	7.8004411764705885	NULL	TDI_31%	NULL	11.8302	12.0	1	5.0	TDImport	OTHROTHR	NULL	New Customer - New Business	External Database	OTHER
CL_O_113626021309	DHL CL	39.98434950992745	28.439558823529413	NULL	TDI_FTB1802	NULL	45.2382	24.0	1	20.0	TDImport	CSMRPERS	NULL	New Customer - New Business	External Database	NULL
CL_O_114491890064	DHL CL	57.99997424417382	75.8505	NULL	TDI_47%	NULL	139.7742	21.0	1	70.0	TDImport	NULL	Decision Maker	NULL	Manual	NULL
CL_O_115491121478	DHL CL	36.00049953614501	23.62014705882353	NULL	TDI_36%	NULL	33.6312	13.5	2	12.0	TDImport	RETLSPRT	NULL	New Customer - New Business	Local	NULL
CL_O_114243521336	DHL CL	49.992427875514274	72.64861764705881	NULL	TDI_FTB1805	NULL	142.6284	NULL	3	23.33	TDImport	AUTOCM12	Influencer	Campaign	Liveball	NULL
CL_O_115687075020	DHL CL	35.000116612636134	18.115323529411764	NULL	TDI_35%	NULL	25.7262	30.0	1	10.0	TDImport	TECHIMGP	NULL	New Customer - New Business	External Database	Other
CL_O_113543759787	DHL CL	37.999932876145294	31.746882352941178	NULL	TDI_38%	NULL	53.6322	0.06	1	40.0	TDImport	AUTOCM12	NULL	Website	CSV	Freight Forwarder
CL_O_113517884260	DHL CL	35.000116612636134	16.090764705882354	NULL	TDI_35%	NULL	25.7262	15.0	1	10.0	TDImport	PSECEDUC	NULL	New Customer - New Business	External Database	Other
CL_O_113411043347	DHL CL	27.989347536617842	1.5599117647058824	NULL	TDE_FTB1801	NULL	2.253	2.253	1	0.5	TDExport	OTHROTHR	Influencer	Cash Customer	CSV	NULL
CL_O_114410106980	DHL CL	39.00120960774149	39.685764705882356	NULL	TDE_39%	NULL	62.4996	6.0	6	3.0	TDExport	CSMRFMCG	Decision Maker	NULL	Manual	Chile Express
CL_O_113336586709	DHL CL	39.98434950992745	53.682	NULL	TDI_FTB1803	NULL	90.4764	90.0	2	20.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	NULL
CL_O_113262734958	DHL CL	27.99850074962518	6.9165882352941175	NULL	TDI_FTB1801	NULL	9.6048	20.0706	1	2.0	TDImport	TECHCSEL	Decision Maker	Website	CSV	NULL
CL_O_113515468528	DHL CL	41.000263654247874	50.40158823529412	NULL	TDI_41%	NULL	88.7526	78.0	3	20.0	TDImport	ENGMCSEQ	Decision Maker	NULL	Manual	FedEx
CL_O_113544071385	DHL CL	34.98746740258754	29.418882352941175	NULL	TDI_FTB1802	NULL	47.3964	48.0	2	15.0	TDImport	ENGMCSEQ	NULL	New Customer - New Business	External Database	UPS
CL_O_115685006397	DHL CL	50.00426855712524	21.963	NULL	TDD_15%	NULL	25.838735294117647	12.0	40	0.5	TDDom	PROFSVCP	Decision Maker	NULL	Manual	NULL
CL_O_113544259815	DHL CL	39.9929676511955	15.895235294117647	NULL	TDI_FTB1802	NULL	25.596	15.0	1	20.0	TDImport	ENGMAGRI	NULL	New Customer - New Business	External Database	NULL
CL_O_114527094090	DHL CL	28.002005515166715	3.5316176470588236	NULL	TDE_FTB1801	NULL	4.7868	3.0	1	0.5	TDExport	CHEMCHPD	Influencer	Cash Customer	ISL	NULL
CL_O_115697298244	DHL CL	37.99915576192487	38.18858823529412	NULL	TDI_38%	NULL	56.856	36.0	4	20.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_114537054018	DHL CL	35.00496524329692	2.663735294117647	NULL	TDE_FTB1801	NULL	3.6252	3.6252	1	0.5	TDExport	PSECEDUC	NULL	New Customer - New Business	Campaign	NULL
CL_O_113625975677	DHL CL	40.00152024780039	37.24508823529412	NULL	TDE_39%	NULL	63.1476	66.0	10	2.0	TDExport	FASHFASH	NULL	NULL	Campaign	FedEx
CL_O_114240400155	DHL CL	75.00002628223122	627.5611764705882	NULL	TDI_73%	NULL	2282.9112	464.28	12	150.0	TDImport	NULL	Decision Maker	NULL	Manual	Freight Forwarder
CL_O_115696910793	DHL CL	35.00025358827408	16.660588235294117	NULL	TDI_35%	NULL	23.6604	18.0	2	5.0	TDImport	ENGMINDE	Decision Maker	Cash Customer	CSV	NULL
CL_O_115479841111	DHL CL	33.00029824038175	14.283970588235295	NULL	TDI_33%	NULL	20.118	13.44	1	15.0	TDImport	NULL	Influencer	Cash Customer	CSV	Other
CL_O_113423762627	DHL CL	82.83505045246807	442.9838823529411	NULL	TDE_76%	NULL	1922.5224	900.0	500	1.0	TDExport	FASHFASH	Decision Maker	NULL	Manual	FedEx
CL_O_113540977498	DHL CL	34.95973754846406	24.98505882352941	NULL	TDI_FTB1802	NULL	40.236	18.0	2	15.0	TDImport	AUTOARFF	Influencer	Cash Customer	CSV	NULL
CL_O_113254098844	DHL CL	41.000305051925146	53.35641176470588	NULL	TDI_41%	NULL	90.4764	72.0	2	20.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	NULL
CL_O_113349056004	DHL CL	30.99840214421937	7.942588235294117	NULL	TDI_31%	NULL	11.6406	7.86	1	3.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	NULL
CL_O_113254486499	DHL CL	39.99198119225092	59.24161764705883	NULL	TDI_FTB1803	NULL	98.7678	108.0	4	11.0	TDImport	OTHROTHR	Influencer	Cash Customer	CSV	NULL
CL_O_114401694256	DHL CL	14.001986097318778	3.245294117647059	NULL	TDE_14%	NULL	3.6252	36.3	1	0.5	TDExport	PROFLOGS	NULL	New Customer - New Business	Campaign	UPS
CL_O_114536326833	DHL CL	29.99687206756333	9.631588235294117	NULL	TDI_18%	NULL	11.5092	12.0	3	0.5	TDImport	LSHEHCSV	Decision Maker	Campaign	Liveball	NULL
CL_O_114411227945	DHL CL	57.999730105552196	143.04679411764707	NULL	TDI_55%	NULL	306.7866	48.0	3	50.0	TDImport	NULL	Decision Maker	NULL	Manual	NULL
CL_O_113623065243	DHL CL	33.002248875562216	12.473823529411765	NULL	TDI_33%	NULL	19.2096	89.88	2	2.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	NULL
CL_O_115512405830	DHL CL	34.98492193762645	32.10220588235294	NULL	TDI_FTB1802	NULL	47.1546	36.0	3	5.0	TDImport	TECHETCO	NULL	NULL	Manual	Chile Express
CL_O_113351334937	DHL CL	28.009898710865556	7.41864705882353	NULL	TDE_FTB1801	NULL	10.4256	30.0	1	3.0	TDExport	TECHCSEL	Decision Maker	New Customer - New Business	External Database	NULL
CL_O_115513647438	DHL CL	39.99890668561745	41.37538235294117	NULL	TDE_FTB1803	NULL	65.8548	25.08	3	10.0	TDExport	OTHROTHR	Influencer	Campaign	Liveball	NULL
CL_O_113247457673	DHL CL	40.0	45.45829411764706	NULL	TDI_40%	NULL	73.848	60.0	2	30.0	TDImport	TECHIMGP	Influencer	Cash Customer	CSV	NULL
CL_O_115682055758	DHL CL	29.997501249375304	8.513823529411765	NULL	TDI_18%	NULL	9.6048	60.0	1	2.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	NULL
CL_O_113517823925	DHL CL	35.000116612636134	16.090764705882354	NULL	TDI_35%	NULL	25.7262	21.0	1	10.0	TDImport	OTHROTHR	NULL	Campaign	Campaign	Other
CL_O_113554329470	DHL CL	25.0	10.24985294117647	NULL	TDE_25%	NULL	14.3016	73.74	1	5.0	TDExport	TECHDIST	NULL	New Customer - New Business	External Database	Other
CL_O_115674819631	DHL CL	62.99997725264049	432.52782352941176	NULL	TDI_63%	NULL	1081.4442	NULL	1	500.0	TDImport	ENGMCSEQ	Influencer	Cash Customer	CSV	NULL
CL_O_114491950523	DHL CL	20.00249875062468	8.064441176470588	NULL	TDI_18%	NULL	9.6048	12.0	1	2.0	TDImport	NULL	Influencer	Campaign	Liveball	OTHER
CL_O_113246898398	DHL CL	31.0	10.363676470588235	NULL	TDI_31%	NULL	14.64	0.06	1	10.0	TDImport	OTHROTHR	Influencer	Cash Customer	CSV	NULL
CL_O_114253973234	DHL CL	28.0	4.378147058823529	NULL	TDI_FTB1801	NULL	5.97	5.97	1	0.5	TDImport	ENGMINDE	Decision Maker	NULL	Manual	NULL
CL_O_113622905357	DHL CL	38.000370948209074	33.04676470588235	NULL	TDI_38%	NULL	54.9942	34.08	1	25.0	TDImport	TECHCSEL	Decision Maker	New Customer - New Business	External Database	NULL
CL_O_115501688593	DHL CL	19.998372462058015	21.336529411764705	NULL	TDE_31%	NULL	29.4924	18.0	2	5.0	TDExport	ENGMCSEQ	NULL	New Customer - New Business	Manual	NULL
CL_O_113622607649	DHL CL	35.99814442554508	21.662735294117645	NULL	TDI_36%	NULL	34.9218	22.32	3	3.0	TDImport	AUTOARFF	Influencer	Cash Customer	CSV	NULL
CL_O_114524808423	DHL CL	60.009018926482476	76.82955882352941	NULL	TDI_FTB1804	NULL	135.7146	51.0	3	20.0	TDImport	TECHCOMP	NULL	NULL	NULL	NULL
CL_O_113613855035	DHL CL	34.99295972965362	20.136176470588236	NULL	TDI_FTB1802	NULL	31.959	16.56	3	4.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_114516986776	DHL CL	50.00080142332783	81.63635294117647	NULL	TDI_47%	NULL	149.7336	NULL	4	16.0	TDImport	CSMRCSDU	Decision Maker	Cash Customer	CSV	NULL
CL_O_113344211657	DHL CL	28.003120124805008	7.6665882352941175	NULL	TDE_FTB1801	NULL	10.7688	11.4	4	0.5	TDExport	PROFLOGS	Influencer	Cash Customer	CSV	NULL
CL_O_115683810805	DHL CL	34.95585412667947	21.978882352941177	NULL	TDI_FTB1802	NULL	31.26	25.62	1	25.0	TDImport	OTHROTHR	Influencer	Cash Customer	CSV	NULL
CL_O_114516509573	DHL CL	28.003206474023756	11.641411764705882	NULL	TDI_FTB1801	NULL	15.7182	16.2	1	5.0	TDImport	OTHROTHR	Influencer	Campaign	Liveball	NULL
CL_O_113344168488	DHL CL	28.003169572107765	10.781470588235294	NULL	TDI_FTB1801	NULL	15.144	18.0	2	1.0	TDImport	CSMRPERS	Influencer	Cash Customer	CSV	NULL
CL_O_113433162682	DHL CL	27.981345769487007	6.242205882352941	NULL	TDI_FTB1801	NULL	9.006	9.006	1	5.0	TDImport	OTHROTHR	Decision Maker	Website	CSV	NULL
CL_O_115879532836	DHL CL	40.0	51.70376470588235	NULL	TDI_40%	NULL	73.848	48.0	2	30.0	TDImport	RETLSPRT	NULL	Campaign	Liveball	Other
CL_O_115684118716	DHL CL	34.9768058316766	14.089588235294118	NULL	TDI_FTB1801	NULL	18.108	12.0	2	10.0	TDImport	AUTOCM12	Approver	NULL	Manual	NULL
CL_O_113948431616	DHL CL	27.979916536254564	6.461382352941176	NULL	TDI_FTB1801	NULL	9.2016	9.2016	1	10.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_113329783663	DHL CL	33.00203134068485	10.958470588235295	NULL	TDI_33%	NULL	16.5408	36.0	2	2.0	TDImport	CSMRFMCG	Influencer	Website	CSV	NULL
CL_O_113835775273	DHL CL	30.99974980772261	38.7939705882353	NULL	TDI_40%	NULL	64.7502	44.64	1	30.0	TDImport	CSMRCSDU	NULL	NULL	Manual	FedEx
CL_O_114054722096	DHL CL	27.99390553580497	4.152794117647059	NULL	TDE_FTB1801	NULL	5.907	57.0	1	1.0	TDExport	TECHCSEL	Influencer	Website	CSV	NULL
CL_O_114054812026	DHL CL	29.996781461216614	4.477323529411764	NULL	TDI_18%	NULL	5.5926	5.5926	1	2.0	TDImport	OTHROTHR	Influencer	Cash Customer	CSV	NULL
CL_O_113285822491	DHL CL	40.0001853276129	38.711735294117645	NULL	TDI_40%	NULL	64.7502	60.0	1	30.0	TDImport	RETLSPRT	Influencer	Campaign	Liveball	NULL
CL_O_115195770662	DHL CL	39.999824465937614	78.65108823529411	NULL	TDE_45%	NULL	136.7256	136.8	6	17.0	TDExport	CSMRPERS	Approver	NULL	Manual	NULL
CL_O_114831246095	DHL CL	42.99999354034378	53.844794117647055	NULL	TDI_43%	NULL	92.8842	92.28	1	45.0	TDImport	TECHCSEL	User	Website	CSV	NULL
CL_O_115839713044	DHL CL	58.000129729329025	83.28476470588235	NULL	TDI_45%	NULL	129.5004	36.0	2	30.0	TDImport	ENGMINDE	NULL	Cash Customer	CSV	NULL
CL_O_115206245548	DHL CL	32.999961827690186	11.014676470588235	NULL	TDI_33%	NULL	15.7182	15.0	1	5.0	TDImport	RETLGMSP	NULL	Website	CSV	OTHER
CL_O_113823950353	DHL CL	40.01414760669653	23.126294117647056	NULL	TDI_FTB1802	NULL	35.6244	42.0	2	10.0	TDImport	NULL	Decision Maker	Campaign	ISL	NULL
CL_O_114063603068	DHL CL	40.01115788405944	30.22905882352941	NULL	TDI_FTB1802	NULL	47.3208	18.0	4	5.0	TDImport	NULL	Influencer	Campaign	Liveball	NULL
CL_O_114063948261	DHL CL	28.00397219463754	2.5646470588235295	NULL	TDE_FTB1801	NULL	3.6252	2.7	1	0.5	TDExport	ENGMINDE	NULL	Website	CSV	Other
CL_O_113823321051	DHL CL	5.005089428529871	2.8821176470588235	NULL	TDD_05%	NULL	3.033970588235294	2.46	5	0.5	TDDom	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_113399290395	DHL CL	28.00397219463754	2.5591764705882354	NULL	TDE_FTB1801	NULL	3.6252	3.6252	1	0.5	TDExport	TECHIMGP	Influencer	Cash Customer	CSV	NULL
CL_O_114810755283	DHL CL	35.99903721755875	25.744588235294117	NULL	TDI_36%	NULL	39.8844	25.5	2	5.0	TDImport	FASHFASH	NULL	Website	CSV	FedEx
CL_O_113493854480	DHL CL	25.000797829902666	13.337911764705883	NULL	TDE_27%	NULL	18.801	54.0	2	5.25	TDExport	CSMRPERS	NULL	Campaign	Liveball	NULL
CL_O_113821697674	DHL CL	27.990235964198533	1.5908823529411764	NULL	TDE_FTB1801	NULL	2.2122	9.8022	1	0.5	TDExport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_113367909080	DHL CL	27.99850074962518	6.827029411764706	NULL	TDI_FTB1801	NULL	9.6048	12.0	1	2.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	NULL
CL_O_114897598391	DHL CL	40.0328553755045	36.52411764705882	NULL	TDI_FTB1803	NULL	59.1684	28.2	2	20.0	TDImport	RETLSPRT	Decision Maker	Cash Customer	CSV	NULL
CL_O_114881469048	DHL CL	38.000370948209074	34.95961764705883	NULL	TDI_38%	NULL	54.9942	34.0962	1	25.0	TDImport	OTHROTHR	Influencer	NULL	Manual	Other
CL_O_113392877189	DHL CL	34.99207606973059	14.479676470588236	NULL	TDI_FTB1802	NULL	22.716	36.0	3	1.0	TDImport	OTHROTHR	User	New Customer - New Business	External Database	NULL
CL_O_113850271270	DHL CL	20.0	7.425264705882354	NULL	TDI_18%	NULL	9.006	11.28	1	5.0	TDImport	ENGMTRAN	NULL	New Customer - New Business	External Database	Other
CL_O_114043515430	DHL CL	28.006763897696047	1.9903235294117647	NULL	TDE_FTB1801	NULL	2.8386	6.3756	1	0.5	TDExport	PROFLOGS	Influencer	Cash Customer	CSV	NULL
CL_O_114867493167	DHL CL	32.000839610980236	17.13070588235294	NULL	TDI_35%	NULL	25.7262	6.0	1	10.0	TDImport	RETLGMSP	User	NULL	NULL	OTHER
CL_O_113849866536	DHL CL	0.0	6.017205882352941	NULL	TDI_18%	NULL	7.2978	11.28	1	3.1	TDImport	ENGMINDE	Decision Maker	NULL	NULL	Other
CL_O_113366167186	DHL CL	50.00149302756129	66.48617647058823	NULL	TDD_25%	E-Commerce	88.64735294117646	NULL	30	10.0	TDDom	CSMRCSDU	NULL	NULL	Manual	NULL
CL_O_115838200007	DHL CL	25.995316159250592	4.380088235294117	NULL	TDE_14%	NULL	4.3554	4.2	1	0.5	TDExport	ENGMCSEQ	Influencer	Website	CSV	Other
CL_O_113459247325	DHL CL	28.003169572107765	5.304088235294118	NULL	TDI_FTB1801	NULL	7.572	9.3	1	1.0	TDImport	OTHROTHR	NULL	New Customer - New Business	External Database	Other
CL_O_115171069450	DHL CL	57.99879717335739	0.0	NULL	TDE_37%	NULL	47.8872	240.0	3	10.0	TDExport	AUTOARFF	NULL	NULL	Manual	FedEx
CL_O_114044404080	DHL CL	27.99850074962518	6.7352647058823525	NULL	TDI_FTB1801	NULL	9.6048	9.6048	1	2.0	TDImport	OTHROTHR	Decision Maker	Campaign	Liveball	NULL
CL_O_115172444169	DHL CL	40.00152532031727	318.0176470588235	NULL	TDI_62%	NULL	786.72	154.8	100	4.0	TDImport	ENGMINDE	NULL	NULL	NULL	Other
CL_O_114053526744	DHL CL	35.00496524329692	2.548235294117647	NULL	TDE_FTB1801	NULL	3.6252	18.2652	1	0.5	TDExport	ENGMMINE	NULL	Cash Customer	CSV	NULL
CL_O_113286356837	DHL CL	34.997098084735924	5.9338235294117645	NULL	TDI_FTB1801	NULL	8.2704	36.0	1	2.0	TDImport	NULL	Decision Maker	NULL	Manual	NULL
CL_O_113313774614	DHL CL	40.001014353096316	36.20955882352941	NULL	TDI_38%	NULL	59.151	113.58	5	5.0	TDImport	ENGMINDE	Decision Maker	NULL	Manual	NULL
CL_O_114809762018	DHL CL	40.000182071426615	39.882705882352944	NULL	TDI_40%	NULL	65.9082	39.5448	1	50.0	TDImport	ENGYOILG	NULL	New Customer via SME portal	DHL Website	TNT
CL_O_114101741967	DHL CL	39.00066020362069	21.903176470588235	NULL	TDI_36%	NULL	34.5348	32.1	2	4.0	TDImport	TECHCSEL	Influencer	NULL	Local	NULL
CL_O_115238463565	DHL CL	20.0	7.72464705882353	NULL	TDI_18%	NULL	9.006	15.0	1	5.0	TDImport	NULL	Decision Maker	Campaign	Liveball	Freight Forwarder
CL_O_115238527662	DHL CL	50.000247896597365	124.05564705882352	NULL	TDI_51%	NULL	242.0364	90.0	2	60.0	TDImport	AUTOCM12	NULL	NULL	Manual	Freight Forwarder
CL_O_114102980304	DHL CL	35.00012659189305	15.264705882352942	NULL	TDI_35%	NULL	23.6982	18.9	1	15.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_115238800342	DHL CL	48.0002667581266	102.76650000000001	NULL	TDE_48%	NULL	188.9352	NULL	3	50.0	TDExport	PROFCLPS	Decision Maker	Referral	Local	NULL
CL_O_113401332086	DHL CL	34.97212957996129	32.2475294117647	NULL	TDI_FTB1802	NULL	51.4524	37.2	2	10.0	TDImport	LSHEHCDB	Influencer	Cash Customer	CSV	NULL
CL_O_113496151771	DHL CL	14.993058769088378	3.240441176470588	NULL	TDE_14%	NULL	3.8898	3.48	1	1.0	TDExport	FASHFASH	Influencer	Campaign	Liveball	NULL
CL_O_113798225619	DHL CL	34.97212957996129	16.36314705882353	NULL	TDI_FTB1802	NULL	25.7262	25.68	1	10.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	NULL
CL_O_114103615319	DHL CL	34.99936612576066	45.7745294117647	NULL	TDE_39%	NULL	75.7248	36.0	2	30.0	TDExport	ENGMCSEQ	Decision Maker	NULL	Local	NULL
CL_O_113322107644	DHL CL	34.99500249875062	13.629882352941175	NULL	TDI_FTB1801	NULL	19.2096	24.0	2	2.0	TDImport	OTHROTHR	NULL	New Customer - New Business	External Database	NULL
CL_O_113787242631	DHL CL	40.0	43.023970588235294	NULL	TDI_40%	NULL	73.2	66.0	5	10.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_113365517691	DHL CL	13.99609184171959	6.216970588235294	NULL	TDE_14%	NULL	7.3692	15.6	1	3.0	TDExport	OTHROTHR	NULL	New Customer - New Business	External Database	Other
CL_O_114113833598	DHL CL	29.997795900374697	11.815588235294118	NULL	TDE_27%	NULL	16.3332	32.874	2	2.0	TDExport	ENGMINDE	User	NULL	Local	NULL
CL_O_115311071140	DHL CL	28.00179029173617	11.167235294117647	NULL	TDE_FTB1801	NULL	14.7462	14.76	1	5.0	TDExport	CSMRFMCG	Influencer	Campaign	Liveball	NULL
CL_O_115311130706	DHL CL	34.99922875212093	26.594117647058823	NULL	TDE_35%	NULL	38.898	12.0	10	1.0	TDExport	PROFCLPS	Influencer	Website	CSV	NULL
CL_O_113365221560	DHL CL	36.997808619430245	20.626323529411764	NULL	TDI_36%	NULL	32.856	34.2	5	0.5	TDImport	OTHROTHR	NULL	New Customer - New Business	External Database	Other
CL_O_113453226871	DHL CL	50.00054367327411	58.95688235294118	NULL	TDI_45%	NULL	110.3604	116.64	4	20.0	TDImport	NULL	Decision Maker	NULL	Manual	Other
CL_O_113322003056	DHL CL	31.0	9.954529411764705	NULL	TDI_31%	NULL	14.64	10.14	1	10.0	TDImport	PROFCLPS	Approver	Website	CSV	NULL
CL_O_115238294200	DHL CL	32.999361096590576	14.479588235294118	NULL	TDI_33%	NULL	20.6604	30.0	3	1.03	TDImport	RETLSPRT	Approver	NULL	CSV	Other
CL_O_114809150058	DHL CL	40.000338312160636	42.92770588235294	NULL	TDI_40%	NULL	70.9404	18.0	2	25.0	TDImport	PROFCLPS	Influencer	Cash Customer	CSV	NULL
CL_O_114072077145	DHL CL	44.98343111453079	40.463470588235296	NULL	TDE_FTB1803	NULL	68.6226	30.0	25	0.5	TDExport	FINSFSVP	NULL	Website	CSV	NULL
CL_O_113820534713	DHL CL	28.00187358792087	15.600264705882353	NULL	TDI_FTB1801	NULL	21.7764	27.96	2	2.75	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	NULL
CL_O_114808735475	DHL CL	30.0	8.943705882352942	NULL	TDI_31%	NULL	12.852	17.6388	2	0.5	TDImport	CSMRPERS	NULL	Website	CSV	NULL
